id_ocorrencia_t;tipo
66660;OUTROS
66662;ESTOURO DE PNEU
66665;POUSO EM LOCAL NAO PREVISTO
66667;POUSO EM LOCAL NAO PREVISTO
66669;COM TREM DE POUSO
66670;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66674;FALHA DO MOTOR EM VOO
66675;EXCURSAO DE PISTA
66679;POUSO BRUSCO
66682;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66684;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66685;PERDA DE CONTROLE EM VOO
66695;POUSO SEM TREM
66696;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
66697;ESTOURO DE PNEU
66700;ESTOURO DE PNEU
66703;COM PARA-BRISAS / JANELA / PORTA
66707;OUTROS
66708;FALHA DO MOTOR EM VOO
66711;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
66717;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66721;COM COMANDOS DE VOO
66723;COLISAO COM OBSTACULOS NO SOLO
66725;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66729;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66730;COLISAO COM AVE
66731;COLISAO COM AVE
66735;FUMACA NA CABINE
66739;FALHA DO MOTOR EM VOO
66740;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66741;OUTROS
66742;PERDA DE CONTROLE NO SOLO
66743;POUSO EM LOCAL NAO PREVISTO
66745;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66746;COM TREM DE POUSO
66757;COLISAO COM OBSTACULOS NO SOLO
66758;COLISAO COM AVE
66759;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
66760;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66762;FALHA DO MOTOR EM VOO
66766;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66769;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66770;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
66771;ESTOURO DE PNEU
66773;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66777;COLISAO COM AVE
66779;PANE SECA
66780;COM TREM DE POUSO
66786;PERDA DE CONTROLE NO SOLO
66787;POUSO SEM TREM
66788;ESTOURO DE PNEU
66791;ESTOURO DE PNEU
66792;ESTOURO DE PNEU
66800;INDETERMINADO
66801;INDETERMINADO
66807;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66809;COLISAO COM AVE
66810;PERDA DE CONTROLE EM VOO
66816;FALHA DO MOTOR EM VOO
66824;FOGO NO SOLO
66826;POUSO EM LOCAL NAO PREVISTO
66838;OUTROS
66839;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66842;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
66843;POUSO LONGO
66844;OUTROS
66846;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66854;SUPERAQUECIMENTO
66860;OUTROS
66866;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66872;EXCURSAO DE PISTA
66873;ESTOURO DE PNEU
66874;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66878;ESTOURO DE PNEU
66879;VAZAMENTO DE OUTROS FLUIDOS
66880;FALHA DO MOTOR EM VOO
66881;OUTROS
66891;OUTROS
66895;OUTROS
66903;ESTOURO DE PNEU
66907;PANE SECA
66911;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
66916;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
66922;COLISAO COM AVE
66924;OUTROS
66925;OUTROS
66934;ESTOURO DE PNEU
66937;ESTOURO DE PNEU
66952;PERDA DE COMPONENTE EM VOO
66953;FALHA DO MOTOR EM VOO
66957;AERONAVE ATINGIDA POR OBJETO
66962;POUSO LONGO
66970;POUSO EM LOCAL NAO PREVISTO
66971;COLISAO COM AVE
66972;PERDA DE CONTROLE NO SOLO
66973;ESTOURO DE PNEU
66974;COM PARA-BRISAS / JANELA / PORTA
66977;COM TREM DE POUSO
66979;FALHA DO MOTOR EM VOO
66980;VAZAMENTO DE OUTROS FLUIDOS
66987;FALHA DO MOTOR EM VOO
66988;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
66989;ESTOURO DE PNEU
66991;TRAFEGO AEREO
67003;ESTOURO DE PNEU
67005;ESTOURO DE PNEU
67008;OUTROS
67009;INCURSAO EM PISTA
67010;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
67011;PERDA DE CONTROLE NO SOLO
67022;VAZAMENTO DE OUTROS FLUIDOS
67028;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
67034;OUTROS
67038;COM ROTOR
67040;FALHA DO MOTOR EM VOO
67047;FALHA DO MOTOR EM VOO
67048;ESTOURO DE PNEU
67053;ESTOURO DE PNEU
67054;FALHA DO MOTOR EM VOO
67055;OUTROS
67058;FALHA DO MOTOR EM VOO
67066;POUSO LONGO
67068;FOGO EM VOO
67075;FALHA DO MOTOR EM VOO
67077;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
67078;COM TREM DE POUSO
67086;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
67096;COLISAO COM AVE
67098;PERDA DE CONTROLE NO SOLO
67100;COM TREM DE POUSO
67101;VAZAMENTO DE OUTROS FLUIDOS
67114;FALHA DO MOTOR EM VOO
67118;PERDA DE CONTROLE NO SOLO
67119;VAZAMENTO DE OUTROS FLUIDOS
67121;OUTROS
67127;COM PESSOAL EM VOO
67129;POUSO EM LOCAL NAO PREVISTO
67136;COM TREM DE POUSO
67137;FALHA DO MOTOR EM VOO
67139;PERDA DE CONTROLE NO SOLO
67140;ESTOURO DE PNEU
67142;VOO CONTROLADO CONTRA O TERRENO
67152;COM HELICE
67155;COLISAO COM AVE
67158;COLISAO COM AVE
67159;COLISAO COM AVE
67163;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77200;PERDA DE CONTROLE EM VOO
77202;EXCURSAO DE PISTA
77203;OUTROS
77205;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77206;PERDA DE CONTROLE EM VOO
77208;ESTOURO DE PNEU
77209;F.O.D.
77211;COM ROTOR
77213;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
77230;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77239;COM PARA-BRISAS / JANELA / PORTA
77244;PERDA DE CONTROLE NO SOLO
77245;ESTOURO DE PNEU
77247;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77248;COM TREM DE POUSO
77249;PERDA DE CONTROLE NO SOLO
77250;OUTROS
77251;FALHA DO MOTOR EM VOO
77252;INDETERMINADO
77255;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
77256;ESTOURO DE PNEU
77257;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77258;FUMACA NA CABINE
77259;POUSO SEM TREM
77264;POUSO BRUSCO
77265;FALHA DO MOTOR EM VOO
77267;PERDA DE CONTROLE NO SOLO
77271;COLISAO COM FAUNA
77276;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
77277;POUSO SEM TREM
77278;COM TREM DE POUSO
77281;TRAFEGO AEREO
77285;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77288;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77289;POUSO BRUSCO
77294;ESTOURO DE PNEU
77296;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
77297;PERDA DE CONTROLE NO SOLO
77298;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
77299;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
77301;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77303;FUMACA NA CABINE
77304;PERDA DE CONTROLE EM VOO
77306;FALHA DO MOTOR EM VOO
77307;OUTROS
77311;FALHA DO MOTOR EM VOO
77312;COLISAO COM OBSTACULOS NO SOLO
77314;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77315;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77316;EXCURSAO DE PISTA
77320;POUSO LONGO
77322;OUTROS
77323;VAZAMENTO DE OUTROS FLUIDOS
77324;PERDA DE CONTROLE NO SOLO
77327;COM HELICE
77329;ESTOURO DE PNEU
77331;POUSO EM LOCAL NAO PREVISTO
77333;PERDA DE CONTROLE EM VOO
77337;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
77338;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77345;PERDA DE CONTROLE EM VOO
77348;COLISAO COM AVE
77349;POUSO SEM TREM
77351;EXCURSAO DE PISTA
77352;ESTOURO DE PNEU
77353;OPERACAO A BAIXA ALTITUDE
77354;FALHA DO MOTOR EM VOO
77357;FALHA DO MOTOR EM VOO
77360;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
77364;ESTOURO DE PNEU
77368;ESTOURO DE PNEU
77371;ESTOURO DE PNEU
77375;PANE SECA
77377;ESTOURO DE PNEU
77378;POUSO LONGO
77386;PERDA DE CONTROLE EM VOO
77388;ESTOURO DE PNEU
77391;POUSO LONGO
77394;FALHA DO MOTOR EM VOO
77395;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
77398;INDETERMINADO
77399;FALHA DO MOTOR EM VOO
77401;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77402;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77404;FALHA DO MOTOR EM VOO
77407;OPERACAO A BAIXA ALTITUDE
77410;FALHA DO MOTOR EM VOO
77413;PERDA DE CONTROLE NO SOLO
77414;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77421;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77424;OUTROS
77429;FALHA DO MOTOR EM VOO
77431;ESTOURO DE PNEU
77437;FALHA DO MOTOR EM VOO
77438;COLISAO COM OBSTACULOS NO SOLO
77439;OPERACAO A BAIXA ALTITUDE
77441;EXCURSAO DE PISTA
77446;FALHA DO MOTOR EM VOO
77447;PERDA DE CONTROLE EM VOO
77449;VAZAMENTO DE COMBUSTIVEL
77450;PERDA DE CONTROLE EM VOO
77452;PANE SECA
77454;PERDA DE CONTROLE NO SOLO
77470;PERDA DE CONTROLE NO SOLO
77474;PERDA DE CONTROLE NO SOLO
77475;INDETERMINADO
77483;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77487;PERDA DE CONTROLE NO SOLO
77492;F.O.D.
77494;INCURSAO EM PISTA
77495;FALHA DO MOTOR EM VOO
77498;COLISAO COM AERONAVE NO SOLO
77500;PERDA DE CONTROLE NO SOLO
77501;ESTOURO DE PNEU
77502;EXCURSAO DE PISTA
77503;POUSO BRUSCO
77504;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77505;EXCURSAO DE PISTA
77507;ESTOURO DE PNEU
77510;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77513;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77515;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77521;POUSO BRUSCO
77522;INDETERMINADO
77524;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77535;PERDA DE COMPONENTE NO SOLO
77536;F.O.D.
77537;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77542;COM TREM DE POUSO
77544;FALHA DO MOTOR EM VOO
77550;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77552;COLISAO COM AVE
77553;COM PARA-BRISAS / JANELA / PORTA
77554;FALHA DO MOTOR EM VOO
77556;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77562;FALHA DO MOTOR EM VOO
77565;POUSO SEM TREM
77568;PERDA DE COMPONENTE EM VOO
77569;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77571;PERDA DE CONTROLE NO SOLO
77572;POUSO BRUSCO
77573;ESTOURO DE PNEU
77575;FALHA DO MOTOR EM VOO
77576;PERDA DE CONTROLE EM VOO
77580;FALHA DO MOTOR EM VOO
77581;PANE SECA
77586;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77587;COLISAO COM AVE
77594;PERDA DE CONTROLE NO SOLO
77595;FALHA DO MOTOR EM VOO
77602;EXCURSAO DE PISTA
77603;FALHA DO MOTOR EM VOO
77607;FALHA DO MOTOR EM VOO
77608;FALHA DO MOTOR EM VOO
77610;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77612;PERDA DE CONTROLE EM VOO
77614;PERDA DE CONTROLE NO SOLO
77616;FALHA DO MOTOR EM VOO
77617;ESTOURO DE PNEU
77622;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
77627;ESTOURO DE PNEU
77630;OUTROS
77631;POUSO BRUSCO
77632;FALHA DO MOTOR EM VOO
77636;FALHA DO MOTOR EM VOO
77637;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77638;INDETERMINADO
77639;INDETERMINADO
77640;PERDA DE CONTROLE EM VOO
77641;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77642;CAUSADO POR FENOMENO METEOROLOGICO NO SOLO
77643;FALHA DO MOTOR NO SOLO
77649;OPERACAO A BAIXA ALTITUDE
77650;PERDA DE CONTROLE NO SOLO
77653;PERDA DE CONTROLE NO SOLO
77656;ESTOURO DE PNEU
77657;OPERACAO A BAIXA ALTITUDE
77660;PERDA DE CONTROLE EM VOO
77661;COLISAO COM AVE
77663;INCURSAO EM PISTA
77666;POUSO ANTES DA PISTA
77667;FALHA DO MOTOR EM VOO
77667;PERDA DE CONTROLE EM VOO
77670;PERDA DE CONTROLE EM VOO
77672;EXCURSAO DE PISTA
77672;PERDA DE CONTROLE NO SOLO
77673;PERDA DE CONTROLE NO SOLO
77675;COLISAO COM OBSTACULOS NO SOLO
77676;COLISAO COM AVE
77678;FALHA ESTRUTURAL
77679;FALHA DO MOTOR EM VOO
77680;OPERACAO A BAIXA ALTITUDE
77682;COLISAO COM AVE
77684;PERDA DE CONTROLE NO SOLO
77685;PERDA DE CONTROLE NO SOLO
77686;POUSO ANTES DA PISTA
77687;OPERACAO A BAIXA ALTITUDE
77688;COM TREM DE POUSO
77689;EXCURSAO DE PISTA
77689;PERDA DE CONTROLE NO SOLO
77690;PERDA DE CONTROLE EM VOO
77691;PERDA DE CONTROLE EM VOO
77693;FALHA DO MOTOR EM VOO
77694;POUSO LONGO
77695;OUTROS
77695;PROBLEMAS FISIOLOGICOS
77696;COLISAO COM FAUNA
77696;EXCURSAO DE PISTA
77697;EXCURSAO DE PISTA
77698;OPERACAO A BAIXA ALTITUDE
77699;PERDA DE CONTROLE EM VOO
77700;PERDA DE CONTROLE EM VOO
77701;COM TREM DE POUSO
77702;AERONAVE ATINGIDA POR OBJETO
77703;OPERACAO A BAIXA ALTITUDE
77704;F.O.D.
77705;POUSO SEM TREM
77707;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77710;PERDA DE CONTROLE EM VOO
77716;COM TREM DE POUSO
77717;POUSO LONGO
77718;COM COMANDOS DE VOO
77719;COLISAO COM AVE
77724;PERDA DE CONTROLE NO SOLO
77726;COM ROTOR
77728;RELACIONADO COM SECURITY
77729;CONTATO ANORMAL COM A PISTA
77730;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77731;COLISAO COM OBSTACULOS NO SOLO
77732;INDETERMINADO
77733;FALHA DO MOTOR EM VOO
77734;PERDA DE CONTROLE NO SOLO
77736;COLISAO COM FAUNA
77740;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77741;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
77742;OPERACAO A BAIXA ALTITUDE
77743;FALHA OU MAU FUNCIONAMENTO DO MOTOR
77747;COLISAO COM AVE
77749;PANE SECA
77750;OPERACAO A BAIXA ALTITUDE
77751;COLISAO COM OBSTACULOS NO SOLO
77752;FALHA DO MOTOR EM VOO
77753;FALHA DO MOTOR EM VOO
77754;PERDA DE CONTROLE NO SOLO
77755;FALHA ESTRUTURAL
77756;OPERACAO A BAIXA ALTITUDE
77757;POUSO SEM TREM
77761;COM TREM DE POUSO
77763;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77764;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77765;POUSO EM LOCAL NAO PREVISTO
77766;PERDA DE CONTROLE NO SOLO
77768;FALHA DO MOTOR EM VOO
77769;ESTOURO DE PNEU
77770;PANE SECA
77771;FALHA DO MOTOR EM VOO
77773;VOO CONTROLADO CONTRA O TERRENO
77774;ESTOURO DE PNEU
77775;ESTOURO DE PNEU
77778;OPERACAO A BAIXA ALTITUDE
77779;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77780;CORTANTE DE VENTO / TEMPESTADE
77781;COLISAO DE AERONAVES EM VOO
77782;OUTROS
77784;COM TREM DE POUSO
77785;FALHA ESTRUTURAL
77786;PERDA DE CONTROLE EM VOO
77787;PROBLEMAS FISIOLOGICOS
77789;EXCURSAO DE PISTA
77789;PERDA DE CONTROLE NO SOLO
77790;OPERACAO A BAIXA ALTITUDE
77791;DESCOMPRESSAO NAO INTENCIONAL / EXPLOSIVA
77792;PERDA DE CONTROLE EM VOO
77793;VOO CONTROLADO CONTRA O TERRENO
77794;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77800;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77803;INCURSAO EM PISTA
77805;FALHA DO MOTOR EM VOO
77807;COLISAO COM FAUNA
77807;EXCURSAO DE PISTA
77808;POUSO BRUSCO
77809;POUSO BRUSCO
77814;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77816;POUSO BRUSCO
77818;ESTOURO DE PNEU
77819;POUSO EM LOCAL NAO PREVISTO
77820;FALHA DO MOTOR EM VOO
77823;FALHA OU MAU FUNCIONAMENTO DO MOTOR
77826;EXCURSAO DE PISTA
77827;ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO
77830;PERDA DE CONTROLE NO SOLO
77832;SOPRO DE REATOR
77835;COLISAO COM OBSTACULOS NO SOLO
77836;COM TREM DE POUSO
77838;COLISAO COM OBSTACULOS NO SOLO
77839;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77840;PERDA DE CONTROLE NO SOLO
77841;FALHA DO MOTOR EM VOO
77842;ESTOURO DE PNEU
77846;VAZAMENTO DE OUTROS FLUIDOS
77847;PANE SECA
77848;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
77849;FALHA DO MOTOR EM VOO
77850;FALHA DO MOTOR EM VOO
77851;POUSO SEM TREM
77852;PERDA DE CONTROLE EM VOO
77853;PERDA DE CONTROLE EM VOO
77856;AERODROMO
77857;COM PARA-BRISAS / JANELA / PORTA
77859;OUTROS
77860;FALHA DO MOTOR EM VOO
77861;ESTOURO DE PNEU
77862;COLISAO COM OBSTACULOS NO SOLO
77863;TURBULENCIA
77864;PERDA DE CONTROLE EM VOO
77865;PERDA DE COMPONENTE EM VOO
77866;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
77867;PERDA DE CONTROLE NO SOLO
77868;PERDA DE CONTROLE EM VOO
77871;COM PARA-BRISAS / JANELA / PORTA
77872;FALHA DO MOTOR EM VOO
77875;COM TREM DE POUSO
77877;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77878;PERDA DE CONTROLE EM VOO
77886;COM TREM DE POUSO
77890;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77891;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77893;PERDA DE CONTROLE EM VOO
77894;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77895;PERDA DE CONTROLE EM VOO
77896;OPERACAO A BAIXA ALTITUDE
77898;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77899;ESTOURO DE PNEU
77900;FALHA DO MOTOR EM VOO
77901;COM TREM DE POUSO
77903;COLISAO COM OBSTACULOS NO SOLO
77904;EXCURSAO DE PISTA
77905;FALHA DO MOTOR EM VOO
77909;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77910;INDETERMINADO
77911;POUSO BRUSCO
77916;AERONAVE ATINGIDA POR OBJETO
77917;FALHA DO MOTOR EM VOO
77918;FALHA DO MOTOR EM VOO
77919;FALHA DO MOTOR EM VOO
77921;FALHA OU MAU FUNCIONAMENTO DO MOTOR
77923;COM TREM DE POUSO
77924;ESTOURO DE PNEU
77930;VAZAMENTO DE OUTROS FLUIDOS
77933;EXCURSAO DE PISTA
77934;PERDA DE CONTROLE NO SOLO
77935;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77936;FALHA DO MOTOR EM VOO
77939;ESTOURO DE PNEU
77940;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77942;COM TREM DE POUSO
77943;COM TREM DE POUSO
77944;COM TREM DE POUSO
77946;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
77957;VAZAMENTO DE OUTROS FLUIDOS
77958;FALHA DO MOTOR EM VOO
77961;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77963;AERODROMO
77966;TURBULENCIA
77967;COLISAO COM FAUNA
77969;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77974;FALHA DO MOTOR EM VOO
77975;ESTOURO DE PNEU
77977;FALHA DO MOTOR EM VOO
77978;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77980;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77981;MANOBRA ABRUPTA
77985;OUTROS
77987;F.O.D.
77989;ESTOURO DE PNEU
77991;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
77993;POUSO EM LOCAL NAO PREVISTO
77994;INDETERMINADO
77995;POUSO BRUSCO
77996;ESTOURO DE PNEU
78004;COM TREM DE POUSO
78006;PERDA DE CONTROLE EM VOO
78008;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78010;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78011;POUSO EM LOCAL NAO PREVISTO
78013;POUSO SEM TREM
78014;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78015;ESTOURO DE PNEU
78018;EXCURSAO DE PISTA
78018;PERDA DE CONTROLE NO SOLO
78019;COM TREM DE POUSO
78020;TURBULENCIA
78021;COM PARA-BRISAS / JANELA / PORTA
78023;PERDA DE CONTROLE NO SOLO
78024;FUMACA NA CABINE
78025;INDETERMINADO
78026;ESTOURO DE PNEU
78028;POUSO BRUSCO
78031;TRAFEGO AEREO
78032;FALHA DO MOTOR EM VOO
78033;COM TREM DE POUSO
78034;CAUSADO POR RICOCHETE
78035;TRAFEGO AEREO
78036;PERDA DE CONTROLE EM VOO
78037;OUTROS
78041;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78042;PERDA DE CONTROLE NO SOLO
78045;CONTATO ANORMAL COM A PISTA
78051;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78052;PERDA DE CONTROLE NO SOLO
78053;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78054;PERDA DE CONTROLE EM VOO
78055;COM TREM DE POUSO
78057;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78058;VOO CONTROLADO CONTRA O TERRENO
78061;ESTOURO DE PNEU
78066;POUSO EM LOCAL NAO PREVISTO
78067;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78071;COLISAO DE AERONAVES EM VOO
78072;F.O.D.
78075;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78076;FALHA DO MOTOR EM VOO
78078;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78079;PERDA DE CONTROLE EM VOO
78080;INDETERMINADO
78081;PERDA DE CONTROLE NO SOLO
78082;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78084;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78085;ESTOURO DE PNEU
78088;COM PARA-BRISAS / JANELA / PORTA
78089;TURBULENCIA
78091;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78093;COM TREM DE POUSO
78094;COM PARA-BRISAS / JANELA / PORTA
78095;OUTROS
78098;F.O.D.
78099;FALHA DO MOTOR EM VOO
78102;OPERACAO A BAIXA ALTITUDE
78103;COM PESSOAL EM VOO
78105;OUTROS
78108;COLISAO COM OBSTACULO DURANTE A DECOLAGEM E POUSO
78109;COM TREM DE POUSO
78110;COM TREM DE POUSO
78110;EXCURSAO DE PISTA
78111;FALHA DO MOTOR EM VOO
78117;POUSO BRUSCO
78121;EXCURSAO DE PISTA
78123;POUSO BRUSCO
78125;COM TREM DE POUSO
78134;ESTOURO DE PNEU
78137;COM TREM DE POUSO
78138;ESTOURO DE PNEU
78140;COLISAO COM AVE
78141;VAZAMENTO DE OUTROS FLUIDOS
78143;COM TREM DE POUSO
78144;COLISAO COM AVE
78146;ESTOURO DE PNEU
78147;FORMACAO DE GELO
78149;FALHA OU MAU FUNCIONAMENTO DO MOTOR
78152;CONTATO ANORMAL COM A PISTA
78153;ESTOURO DE PNEU
78154;INDETERMINADO
78157;FALHA DO MOTOR NO SOLO
78158;INDETERMINADO
78160;FALHA DO MOTOR EM VOO
78161;PERDA DE CONTROLE EM VOO
78162;POUSO SEM TREM
78163;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78165;COM PARA-BRISAS / JANELA / PORTA
78171;EXCURSAO DE PISTA
78172;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78174;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78175;POUSO EM LOCAL NAO PREVISTO
78176;POUSO SEM TREM
78181;COM PESSOAL EM VOO
78182;FALHA DO MOTOR EM VOO
78183;VOO CONTROLADO CONTRA O TERRENO
78184;ESTOURO DE PNEU
78185;ESTOURO DE PNEU
78186;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78187;CAUSADO POR FENOMENO METEOROLOGICO EM VOO
78188;ESTOURO DE PNEU
78189;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78192;FALHA DO MOTOR EM VOO
78198;PERDA DE CONTROLE NO SOLO
78200;CORTANTE DE VENTO / TEMPESTADE
78200;EXCURSAO DE PISTA
78201;COM TREM DE POUSO
78202;PERDA DE CONTROLE NO SOLO
78203;GERENCIAMENTO DE TRAFEGO AEREO (ATM) / SERVICO DE COMUNICACAO NAVEGACAO, OU VIGILANCIA (CNS)
78204;CONTATO ANORMAL COM A PISTA
78205;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
78206;COM TREM DE POUSO
78207;CONTATO ANORMAL COM A PISTAA
78208;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
